TRN_OP_DATE,STA_CODE,GATE_IN_COMING_CNT,GATE_OUT_GOING_CNT
20250817,3260,866,846
20250817,3270,3063,3006
20250817,3280,3438,3506
20250817,3290,1855,1892
20250817,3300,47650,42026
20250817,3310,2031,2191
20250817,3320,2828,3059
20250817,3330,998,1084
20250817,3340,13300,14076
20250817,3350,784,1261
20250817,3360,19121,18942
20250817,3370,1807,1694
20250817,3380,1142,1145
20250817,3390,9213,8702
20250817,3400,622,559
20250817,3410,1269,1156
20250817,3420,3159,2728
20250817,3430,1083,1035
20250817,3431,16,11
20250817,3432,92,68
20250817,3433,4,8
20250817,3434,72,98
20250817,3435,66,71
20250817,3436,112,123
20250817,3450,1083,929
20250817,3460,334,387
20250817,3470,7491,7232
20250817,3480,2699,2425
20250817,3490,116,114
20250817,4050,2095,2196
20250817,4060,1992,1969
20250817,4070,692,696
20250817,4080,16011,14913
20250817,4090,845,827
20250817,4100,295,212
20250817,4110,619,552
20250817,4120,6195,5688
20250817,4130,493,449
20250817,4140,619,545
20250817,4150,1505,1555
20250817,4160,173,183
20250817,4170,3364,3779
20250817,4180,987,1365
20250817,4190,2339,2838
20250817,4200,3455,3947
20250817,4210,2565,2964
20250817,4220,36576,36403
20250817,4250,1469,1484
20250817,4260,1250,1318
20250817,4270,447,468
20250817,4271,271,296
20250817,4272,4711,4722
20250817,4290,1168,1223
20250817,4300,1732,1830
20250817,4310,3906,4509
20250817,4320,1310,1458
20250817,4330,2373,2514
20250817,4340,16359,17752
20250817,4350,713,857
20250817,4360,974,967
20250817,4370,1300,1421
20250817,4380,789,787
20250817,4390,621,670
20250817,4400,22102,21874
20250817,4410,913,939
20250817,4420,1920,2090
20250817,4430,1366,1405
20250817,4440,6196,6766
20250817,4450,727,730
20250817,4460,1428,1431
20250817,4470,120,138
20250817,5000,12943,12581
20250817,5010,281,304
20250817,5020,272,224
20250817,5030,1155,1011
20250817,5040,324,281
20250817,5050,5451,4909
20250817,5060,48,32
20250817,5070,544,482
20250817,5080,32,24
20250817,5090,660,649
20250817,5100,213,183
20250817,5110,86,184
20250817,5120,1768,1421
20250817,5130,99,1
20250817,5140,3,0
20250817,5160,4,3
20250817,5190,346,337
20250817,5200,56,43
20250817,5210,799,531
20250817,5220,275,229
20250817,5230,992,1050
20250817,5240,19,26
20250817,6000,10416,7882
20250817,6010,3,0
20250817,6020,479,405
20250817,6030,29,23
20250817,6040,10,6
20250817,6050,713,627
20250817,6060,9,8
20250817,6070,1093,771
20250817,6080,306,192
20250817,6090,10,11
20250817,6100,10,8
20250817,6110,2208,1711
20250817,6120,9,20
20250817,6130,1602,1037
20250817,6140,78,39
20250817,6150,3,4
20250817,6160,1402,584
20250817,6170,23,17
20250817,6180,532,373
20250817,6190,9,7
20250817,6200,45,43
20250817,6210,54,42
20250817,6220,563,434
20250817,6230,8,5
20250817,6240,178,267
20250817,6250,779,727
20250817,7000,18558,15009
20250817,7010,107,134
20250817,7020,8,4
20250817,7030,553,356
20250817,7040,20,22
20250817,7050,17,13
20250817,7060,296,311
20250817,7070,5,4
20250817,7080,8,10
20250817,7090,627,532
20250817,7100,227,193
20250817,7110,7,5
20250817,7120,663,590
20250817,7130,732,854
20250817,7150,541,548
20250817,7160,6371,6229
20250817,7170,40,39
20250817,7180,153,127
20250817,7190,5340,4997
20250817,7200,122,130
20250817,7210,2473,2401
20250817,7220,62,75
20250817,7230,1666,1462
20250817,7240,451,407
20250817,7250,144,116
20250817,7260,283,246
20250817,7270,252,145
20250817,7280,59,30
20250817,7290,2614,2486
20250817,7300,183,174
20250817,7310,919,907
20250817,7320,363,436
20250817,7330,624,743
20250817,7331,50,35
20250817,7332,2038,1984
20250817,7333,161,150
20250817,7334,230,254
20250817,7335,679,713
20250817,7336,769,747
20250817,7350,1517,1432
20250817,7360,6617,7173
20250817,7361,152,170
20250817,7362,410,522
20250817,7380,690,719
20250817,7390,432,396
20250818,0900,9092,8355
20250818,0910,1587,1628
20250818,0920,2518,2203
20250818,0930,6402,6642
20250818,0940,2766,2800
20250818,0950,2514,2036
20250818,0960,10977,11579
20250818,0970,14118,14319
20250818,0980,17207,17870
20250818,0990,19846,20841
20250818,1000,63701,63956
20250818,1010,5178,4989
20250818,1020,24886,25549
20250818,1030,3228,3188
20250818,1040,14528,15031
20250818,1050,1424,1405
20250818,1060,1783,1661
20250818,1070,8097,8140
20250818,1075,2160,2176
20250818,1080,26666,27435
20250818,1090,9284,9293
20250818,1100,21397,21776
20250818,1110,5036,4989
20250818,1120,4865,4764
20250818,1130,1732,1696
20250818,1140,486,463
20250818,1150,951,961
20250818,1160,3358,3352
20250818,1170,5551,5644
20250818,1180,5955,6032
20250818,1190,2494,2744
20250818,1191,395,392
20250818,1192,2060,2333
20250818,1193,805,941
20250818,1194,4569,3900
20250818,1201,74,58
20250818,1202,286,154
20250818,1203,619,644
20250818,1204,152,105
20250818,1205,54,49
20250818,1206,32,34
20250818,1207,4,105
20250818,1208,296,291
20250818,1210,18413,19490
20250818,1220,938,940
20250818,1230,641,617
20250818,1240,349,333
20250818,1250,8949,8867
20250818,2110,52,30
20250818,2120,75,59
20250818,2130,788,796
20250818,2140,20,17
20250818,2150,757,753
20250818,2160,52,50
20250818,2170,879,800
20250818,2180,1099,1059
20250818,2190,254,253
20250818,2200,2268,2174
20250818,2210,82,72
20250818,2220,1227,1179
20250818,2230,2348,2389
20250818,2240,458,426
20250818,2250,636,600
20250818,2260,643,183
20250818,3140,332,343
20250818,3150,1069,1046
20250818,3160,5547,5493
20250818,3170,149,137
20250818,3180,849,823
20250818,3190,689,712
20250818,3210,362,329
20250818,3220,2618,2624
20250818,3230,7205,7314
20250818,3240,1021,937
20250818,3250,2345,2274
20250818,3260,826,738
20250818,3270,2928,2854
20250818,3280,2035,1990
20250818,3290,1471,1450
20250818,3300,22793,21874
20250818,3310,1986,2058
20250818,3320,3198,3128
20250818,3330,567,567
20250818,3340,7966,8307
20250818,3350,668,1211
20250818,3360,12192,12072
20250818,3370,1133,1058
20250818,3380,751,734
20250818,3390,7250,7064
20250818,3400,596,526
20250818,3410,1074,1057
20250818,3420,2343,2274
20250818,3430,966,908
20250818,3431,9,9
20250818,3432,61,51
20250818,3433,1,8
20250818,3434,46,43
20250818,3435,34,68
20250818,3436,39,35
20250818,3450,783,715
20250818,3460,210,213
20250818,3470,4987,5036
20250818,3480,1804,1699
20250818,3490,125,114
20250818,4050,1808,1873
20250818,4060,1493,1524
20250818,4070,835,834
20250818,4080,9484,9593
20250818,4090,582,634
20250818,4100,171,157
20250818,4110,658,588
20250818,4120,5112,5176
20250818,4130,571,541
20250818,4140,509,497
20250818,4150,1256,1373
20250818,4160,165,180
20250818,4170,3252,3277
20250818,4180,1474,1427
20250818,4190,2129,2193
20250818,4200,2780,2692
20250818,4210,3504,3556
20250818,4220,23784,24584
20250818,4250,1083,1242
20250818,4260,813,847
20250818,4270,315,340
20250818,4271,241,238
20250818,4272,3241,3054
20250818,4290,1181,1109
20250818,4300,1676,1668
20250818,4310,2657,2860
20250818,4320,1213,1324
20250818,4330,2168,2232
20250818,4340,12224,12591
20250818,4350,750,759
20250818,4360,1012,967
20250818,4370,1274,1353
20250818,4380,503,541
20250818,4390,634,635
20250818,4400,15093,14585
20250818,4410,924,949
20250818,4420,1638,1575
20250818,4430,1246,1221
20250818,4440,5168,5097
20250818,4450,658,640
20250818,4460,1213,1188
20250818,4470,157,166
20250818,5000,10135,10122
20250818,5010,259,256
20250818,5020,237,180
20250818,5030,914,879
20250818,5040,282,277
20250818,5050,4211,3973
20250818,5060,168,141
20250818,5070,474,396
20250818,5080,36,26
20250818,5090,566,547
20250818,5100,166,167
20250818,5110,61,159
20250818,5120,1267,1181
20250818,5130,94,3
20250818,5140,1,2
20250818,5160,3,7
20250818,5190,237,176
20250818,5200,20,24
20250818,5210,544,514
20250818,5220,249,269
20250818,5230,845,747
20250818,5240,10,12
20250818,6000,7156,6823
20250818,6010,5,5
20250818,6020,453,385
20250818,6030,29,15
20250818,6040,7,5
20250818,6050,633,644
20250818,6060,7,6
20250818,6070,635,741
20250818,6080,322,232
20250818,6090,5,12
20250818,6100,6,10
20250818,6110,1793,1607
20250818,6120,11,10
20250818,6130,1535,727
20250818,6140,69,32
20250818,6150,10,10
20250818,6160,1244,549
20250818,6170,48,52
20250818,6180,481,398
20250818,6190,22,21
20250818,6200,26,25
20250818,6210,44,41
20250818,6220,544,404
20250818,6230,16,18
20250818,6240,191,224
20250818,6250,779,737
20250818,7000,12296,11255
20250818,7010,155,174
20250818,7020,11,9
20250818,7030,355,377
20250818,7040,17,25
20250818,7050,52,49
20250818,7060,703,694
20250818,7070,3,4
20250818,7080,10,11
20250818,7090,846,796
20250818,7100,154,167
20250818,7110,14,18
20250818,7120,486,528
20250818,7130,604,616
20250818,7150,552,492
20250818,7160,5197,5035
20250818,7170,59,73
20250818,7180,117,127
20250818,7190,4019,4033
20250818,7200,129,135
20250818,7210,1874,2001
20250818,7220,88,84
20250818,7230,1158,1142
20250818,7240,171,155
20250818,7250,65,62
20250818,7260,161,160
20250818,7270,161,114
20250818,7280,19,8
20250818,7290,1196,1219
20250818,7300,159,157
20250818,7310,789,765
20250818,7320,255,267
20250818,7330,280,279
20250818,7331,19,10
20250818,7332,1392,1334
20250818,7333,49,80
20250818,7334,79,59
20250818,7335,235,252
20250818,7336,306,309
20250818,7350,896,880
20250818,7360,5126,5685
20250818,7361,54,77
20250818,7362,183,225
20250818,7380,762,765
20250818,7390,580,543
20250819,0900,9763,9217
20250819,0910,1531,1551
20250819,0920,2611,2301
20250819,0930,6561,6712
20250819,0940,2824,2803
20250819,0950,2637,2095
20250819,0960,11358,11795
20250819,0970,14328,14475
20250819,0980,17147,17873
20250819,0990,20318,21241
20250819,1000,62616,63087
20250819,1010,5336,5221
20250819,1020,24228,25012
20250819,1030,3398,3232
20250819,1040,14554,14959
20250819,1050,1537,1467
20250819,1060,1798,1856
20250819,1070,8420,8396
20250819,1075,2274,2170
20250819,1080,26470,27347
20250819,1090,9366,9279
20250819,1100,21109,21358
20250819,1110,5273,5143
20250819,1120,4962,4830
20250819,1130,1663,1650
20250819,1140,439,428
20250819,1150,966,968
20250819,1160,3509,3488
20250819,1170,5128,5150
20250819,1180,5762,5857
20250819,1190,2654,2858
20250819,1191,432,399
20250819,1192,1997,2101
20250819,1193,805,846
20250819,1194,4137,3845
20250819,1201,74,64
20250819,1202,230,160
20250819,1203,622,583
20250819,1204,123,109
20250819,1205,53,44
20250819,1206,62,20
20250819,1207,8,53
20250819,1208,370,396
20250819,1210,18307,18642
20250819,1220,969,931
20250819,1230,659,625
20250819,1240,295,280
20250819,1250,8526,8558
20250819,2110,38,44
20250819,2120,63,55
20250819,2130,782,764
20250819,2140,19,24
20250819,2150,839,820
20250819,2160,65,89
20250819,2170,959,939
20250819,2180,1111,1070
20250819,2190,282,247
20250819,2200,2211,2176
20250819,2210,81,80
20250819,2220,1134,1103
20250819,2230,2353,2245
20250819,2240,474,405
20250819,2250,670,617
20250819,2260,369,205
20250819,3140,378,368
20250819,3150,996,1015
20250819,3160,5547,5468
20250819,3170,171,153
20250819,3180,811,777
20250819,3190,773,732
20250819,3210,381,408
20250819,3220,2508,2508
20250819,3230,6742,6924
20250819,3240,969,964
20250819,3250,2305,2257
20250819,3260,745,733
20250819,3270,2962,2880
20250819,3280,2140,2038
20250819,3290,1483,1406
20250819,3300,21914,21236
20250819,3310,2020,2028
20250819,3320,3246,3135
20250819,3330,572,506
20250819,3340,7319,7613
20250819,3350,618,768
20250819,3360,11878,11825
20250819,3370,1100,1065
20250819,3380,732,710
20250819,3390,7018,6969
20250819,3400,538,510
20250819,3410,1146,1128
20250819,3420,2177,2232
20250819,3430,977,990
20250819,3431,18,16
20250819,3432,84,65
20250819,3433,2,5
20250819,3434,35,45
20250819,3435,34,56
20250819,3436,46,37
20250819,3450,752,809
20250819,3460,199,189
20250819,3470,4641,4695
20250819,3480,1651,1632
20250819,3490,120,114
20250819,4050,1734,1602
20250819,4060,1447,1457
20250819,4070,824,843
20250819,4080,8742,8930
20250819,4090,526,531
20250819,4100,147,139
20250819,4110,584,593
20250819,4120,5180,5085
20250819,4130,506,529
20250819,4140,484,481
20250819,4150,1132,1128
20250819,4160,176,149
20250819,4170,3171,3167
20250819,4180,1471,1362
20250819,4190,1885,1883
20250819,4200,2594,2537
20250819,4210,3367,3402
20250819,4220,23069,23161
20250819,4250,1124,1152
20250819,4260,758,777
20250819,4270,331,322
20250819,4271,239,232
20250819,4272,2667,2639
20250819,4290,1139,1139
20250819,4300,1647,1647
20250819,4310,2418,2629
20250819,4320,1274,1263
20250819,4330,2118,2082
20250819,4340,11284,11105
20250819,4350,731,702
20250819,4360,967,1006
20250819,4370,1279,1318
20250819,4380,498,541
20250819,4390,612,645
20250819,4400,14390,14158
20250819,4410,928,946
20250819,4420,1993,1985
20250819,4430,1262,1281
20250819,4440,5006,5051
20250819,4450,653,641
20250819,4460,1190,1166
20250819,4470,168,162
20250819,5000,9878,9963
20250819,5010,303,308
20250819,5020,207,243
20250819,5030,851,820
20250819,5040,271,245
20250819,5050,3816,3926
20250819,5060,181,142
20250819,5070,416,385
20250819,5080,26,25
20250819,5090,563,533
20250819,5100,151,154
20250819,5110,47,138
20250819,5120,1088,966
20250819,5130,89,0
20250819,5160,5,5
20250819,5190,209,172
20250819,5200,17,19
20250819,5210,524,459
20250819,5220,190,301
20250819,5230,747,699
20250819,5240,28,43
20250819,6000,6024,5973
20250819,6010,7,3
20250819,6020,304,260
20250819,6030,31,23
20250819,6040,10,5
20250819,6050,551,533
20250819,6060,9,5
20250819,6070,849,710
20250819,6080,212,170
20250819,6090,4,6
20250819,6100,35,28
20250819,6110,1712,1426
20250819,6120,10,18
20250819,6130,1102,685
20250819,6140,41,34
20250819,6150,6,9
20250819,6160,793,490
20250819,6170,52,45
20250819,6180,391,388
20250819,6190,18,17
20250819,6200,28,23
20250819,6210,50,34
20250819,6220,368,294
20250819,6230,24,22
20250819,6240,192,166
20250819,6250,728,736
20250819,7000,10226,9583
20250819,7010,173,151
20250819,7020,6,4
20250819,7030,367,316
20250819,7040,24,46
20250819,7050,39,43
20250819,7060,706,744
20250819,7070,7,6
20250819,7080,8,3
20250819,7090,719,677
20250819,7100,193,161
20250819,7110,11,11
20250819,7120,574,548
20250819,7130,728,794
20250819,7150,660,610
20250819,7160,4681,4674
20250819,7170,42,41
20250819,7180,110,106
20250819,7190,3981,3980
20250819,7200,128,119
20250819,7210,1959,2034
20250819,7220,72,69
20250819,7230,1145,990
20250819,7240,228,211
20250819,7250,55,93
20250819,7260,159,150
20250819,7270,131,117
20250819,7280,19,20
20250819,7290,1263,1231
20250819,7300,137,153
20250819,7310,853,875
20250819,7320,124,123
20250819,7330,185,205
20250819,7331,18,16
20250819,7332,1371,1460
20250819,7333,28,70
20250819,7334,116,62
20250819,7335,220,224
20250819,7336,404,358
20250819,7350,789,779
20250819,7360,5566,6026
20250819,7361,74,84
20250819,7362,231,263
20250819,7380,838,835
20250819,7390,590,589
20250820,0900,9306,8684
20250820,0910,1582,1570
20250820,0920,2536,2281
20250820,0930,6563,6603
20250820,0940,2859,2803
20250820,0950,2721,2128
20250820,0960,11601,11982
20250820,0970,14481,14502
20250820,0980,17812,18530
20250820,0990,20635,21182
20250820,1000,66167,65212
20250820,1010,5453,5196
20250820,1020,25198,25168
20250820,1030,3371,3220
20250820,1040,14842,14763
20250820,1050,1511,1583
20250820,1060,1829,1803
20250820,1070,8950,8895
20250820,1075,2247,2227
20250820,1080,26889,27277
20250820,1090,9659,9495
20250820,1100,21702,22050
20250820,1110,5252,5224
20250820,1120,5150,4931
20250820,1130,1730,1646
20250820,1140,438,441
20250820,1150,999,976
20250820,1160,3608,3536
20250820,1170,5242,5173
20250820,1180,6081,6647
20250820,1190,2703,2880
20250820,1191,363,373
20250820,1192,2116,2144
20250820,1193,784,784
20250820,1194,4294,4168
20250820,1201,79,72
20250820,1202,303,191
20250820,1203,734,702
20250820,1204,174,160
20250820,1205,44,42
20250820,1206,115,288
20250820,1207,11,110
20250820,1208,645,461
20250820,1210,18722,18911
20250820,1220,957,969
20250820,1230,685,635
20250820,1240,323,289
20250820,1250,8616,8435
20250820,2110,36,28
20250820,2120,77,83
20250820,2130,792,770
20250820,2140,27,26
20250820,2150,993,986
20250820,2160,43,39
20250820,2170,902,908
20250820,2180,1172,1212
20250820,2190,247,263
20250820,2200,2308,2273
20250820,2210,69,71
20250820,2220,1134,1148
20250820,2230,2238,2171
20250820,2240,440,405
20250820,2250,628,599
20250820,2260,273,204
20250820,3140,367,368
20250820,3150,953,980
20250820,3160,5515,5415
20250820,3170,150,139
20250820,3180,836,843
20250820,3190,782,747
20250820,3210,389,378
20250820,3220,2628,2532
20250820,3230,6863,7030
20250820,3240,974,963
20250820,3250,2347,2195
20250820,3260,740,700
20250820,3270,2964,3115
20250820,3280,2045,2034
20250820,3290,1417,1439
20250820,3300,21583,21651
20250820,3310,1986,2001
20250820,3320,3285,3182
20250820,3330,556,582
20250820,3340,7752,7804
20250820,3350,635,753
20250820,3360,11951,12020
20250820,3370,1107,1082
20250820,3380,749,759
20250820,3390,7030,6870
20250820,3400,519,510
20250820,3410,1066,1074
20250820,3420,2215,2171
20250820,3430,929,971
20250820,3431,10,10
20250820,3432,89,52
20250820,3433,5,8
20250820,3434,59,26
20250820,3435,34,53
20250820,3436,52,70
20250820,3450,768,732
20250820,3460,187,186
20250820,3470,4602,4537
20250820,3480,1664,1585
20250820,3490,113,115
20250820,4050,1729,1730
20250820,4060,1463,1421
20250820,4070,768,805
20250820,4080,9050,9002
20250820,4090,495,498
20250820,4100,164,150
20250820,4110,587,585
20250820,4120,5173,5148
20250820,4130,550,534
20250820,4140,505,487
20250820,4150,1279,1237
20250820,4160,161,157
20250820,4170,3202,3219
20250820,4180,1566,1475
20250820,4190,1999,1978
20250820,4200,2603,2553
20250820,4210,3463,3465
20250820,4220,22979,23493
20250820,4250,1000,1111
20250820,4260,772,792
20250820,4270,322,321
20250820,4271,249,241
20250820,4272,2718,2622
20250820,4290,1207,1209
20250820,4300,2125,1797
20250820,4310,3125,3167
20250820,4320,1258,1239
20250820,4330,2163,2084
20250820,4340,11623,11860
20250820,4350,776,776
20250820,4360,1019,1012
20250820,4370,1286,1300
20250820,4380,513,563
20250820,4390,682,710
20250820,4400,14575,14613
20250820,4410,977,960
20250820,4420,1878,1890
20250820,4430,1301,1246
20250820,4440,5675,5496
20250820,4450,681,696
20250820,4460,1283,1275
20250820,4470,190,186
20250820,5000,10097,10193
20250820,5010,321,323
20250820,5020,241,221
20250820,5030,890,874
20250820,5040,279,294
20250820,5050,4219,4056
20250820,5060,177,136
20250820,5070,488,436
20250820,5080,27,30
20250820,5090,633,548
20250820,5100,197,171
20250820,5110,55,139
20250820,5120,1071,1173
20250820,5130,98,2
20250820,5140,0,2
20250820,5160,6,4
20250820,5190,206,224
20250820,5200,15,20
20250820,5210,536,614
20250820,5220,277,202
20250820,5230,796,666
20250820,5240,22,20
20250820,6000,5872,7240
20250820,6010,0,1
20250820,6020,428,525
20250820,6030,37,47
20250820,6040,6,5
20250820,6050,585,596
20250820,6060,6,7
20250820,6070,645,718
20250820,6080,219,212
20250820,6090,11,15
20250820,6100,24,19
20250820,6110,1516,1554
20250820,6120,11,13
20250820,6130,777,779
20250820,6140,51,46
20250820,6150,22,6
